obs,cons,price,gdpc1,dq1,dq2,dq3,dq4,covid,lc,lp,ly,time,lc_1,lc_2,lc_3,ly_1,ly_2,ly_3,ly_4,ly_5,ly_6,lp_1,lp_2
2016Q1,9087.83333333333,2,17565.5,1,0,0,0,0,9.11469180159089,0.693147180559945,9.77369202999362,100,9.12774830633824,9.14511539305815,9.12839070832843,9.76781673010573,9.76635539923252,9.76312718113804,9.75733976397747,9.74924020136968,9.74476142127705,0.816985917463545,0.989293331423856
2016Q2,9599.45,2.35133333333333,17618.6,0,1,0,0,0,9.16946108414803,0.854982543145751,9.77671044116886,101,9.11469180159089,9.12774830633824,9.14511539305815,9.77369202999362,9.76781673010573,9.76635539923252,9.76312718113804,9.75733976397747,9.74924020136968,0.693147180559945,0.816985917463545
2016Q3,9603.81666666667,2.31866666666667,17724.5,0,0,1,0,0,9.16991586789058,0.840992307823927,9.78270314225774,102,9.16946108414803,9.11469180159089,9.12774830633824,9.77671044116886,9.77369202999362,9.76781673010573,9.76635539923252,9.76312718113804,9.75733976397747,0.854982543145751,0.693147180559945
2016Q4,9062.78333333333,2.34,17812.6,0,0,0,1,0,9.11193156304203,0.85015092936961,9.78766135103034,103,9.16991586789058,9.16946108414803,9.11469180159089,9.78270314225774,9.77671044116886,9.77369202999362,9.76781673010573,9.76635539923252,9.76312718113804,0.840992307823927,0.854982543145751
2017Q1,8733.65,2.437,17896.6,1,0,0,0,0,9.0749386599657,0.890767774643069,9.7923660296531,104,9.11193156304203,9.16991586789058,9.16946108414803,9.78766135103034,9.78270314225774,9.77671044116886,9.77369202999362,9.76781673010573,9.76635539923252,0.85015092936961,0.840992307823927
2017Q2,9446.83333333333,2.497,17996.8,0,1,0,0,0,9.15343486732848,0.915090011297636,9.79794924329618,105,9.0749386599657,9.11193156304203,9.16991586789058,9.7923660296531,9.78766135103034,9.78270314225774,9.77671044116886,9.77369202999362,9.76781673010573,0.890767774643069,0.85015092936961
2017Q3,9618.65,2.55633333333333,18126.2,0,0,1,0,0,9.17145920117187,0.938573940114612,9.80511368442785,106,9.15343486732848,9.0749386599657,9.11193156304203,9.79794924329618,9.7923660296531,9.78766135103034,9.78270314225774,9.77671044116886,9.77369202999362,0.915090011297636,0.890767774643069
2017Q4,9234.63333333333,2.631,18296.7,0,0,0,1,0,9.13071618782057,0.967364002058156,9.81447599469963,107,9.17145920117187,9.15343486732848,9.0749386599657,9.80511368442785,9.79794924329618,9.7923660296531,9.78766135103034,9.78270314225774,9.77671044116886,0.938573940114612,0.915090011297636
2018Q1,9048.03333333333,2.695,18436.3,1,0,0,0,0,9.11030270184458,0.99139820436096,9.82207682621831,108,9.13071618782057,9.17145920117187,9.15343486732848,9.81447599469963,9.80511368442785,9.79794924329618,9.7923660296531,9.78766135103034,9.78270314225774,0.967364002058156,0.938573940114612
2018Q2,9517.65,2.94333333333333,18590,0,1,0,0,0,9.16090324857375,1.07954272594776,9.83037908071549,109,9.11030270184458,9.13071618782057,9.17145920117187,9.82207682621831,9.81447599469963,9.80511368442785,9.79794924329618,9.7923660296531,9.78766135103034,0.99139820436096,0.967364002058156
2018Q3,9527.85,2.919,18679.6,0,0,1,0,0,9.16197436783816,1.07124109187198,9.83518729827733,110,9.16090324857375,9.11030270184458,9.13071618782057,9.83037908071549,9.82207682621831,9.81447599469963,9.80511368442785,9.79794924329618,9.7923660296531,1.07954272594776,0.99139820436096
2018Q4,9127.4,2.712,18721.3,0,0,0,1,0,9.11903615756728,0.997686370078149,9.83741719206487,111,9.16197436783816,9.16090324857375,9.11030270184458,9.83518729827733,9.83037908071549,9.82207682621831,9.81447599469963,9.80511368442785,9.79794924329618,1.07124109187198,1.07954272594776
2019Q1,8993.9,2.44166666666667,18833.2,1,0,0,0,0,9.10430184874538,0.892680866235021,9.84337654879534,112,9.11903615756728,9.16197436783816,9.16090324857375,9.83741719206487,9.83518729827733,9.83037908071549,9.82207682621831,9.81447599469963,9.80511368442785,0.997686370078149,1.07124109187198
2019Q2,9537.7,2.877,18982.5,0,1,0,0,0,9.16300764522868,1.05674808456941,9.85127278108739,113,9.10430184874538,9.11903615756728,9.16197436783816,9.84337654879534,9.83741719206487,9.83518729827733,9.83037908071549,9.82207682621831,9.81447599469963,0.892680866235021,0.997686370078149
2019Q3,9524.41666666667,2.737,19112.7,0,0,1,0,0,9.16161395577481,1.00686243005854,9.85810831453835,114,9.16300764522868,9.10430184874538,9.11903615756728,9.85127278108739,9.84337654879534,9.83741719206487,9.83518729827733,9.83037908071549,9.82207682621831,1.05674808456941,0.892680866235021
2019Q4,9288.35,2.68733333333333,19202.3,0,0,0,1,0,9.13651620569961,0.988549376026864,9.86278534250809,115,9.16161395577481,9.16300764522868,9.10430184874538,9.85810831453835,9.85127278108739,9.84337654879534,9.83741719206487,9.83518729827733,9.83037908071549,1.00686243005854,1.05674808456941
2020Q1,8747.1,2.49933333333333,18952,1,0,0,0,0,9.07647749584564,0.916024029645611,9.84966474583862,116,9.13651620569961,9.16161395577481,9.16300764522868,9.86278534250809,9.85810831453835,9.85127278108739,9.84337654879534,9.83741719206487,9.83518729827733,0.988549376026864,1.00686243005854
2020Q2,6898.26666666667,2.023,17258.2,0,1,0,0,1,8.83902545129794,0.704581558185609,9.75604267182947,117,9.07647749584564,9.13651620569961,9.16161395577481,9.84966474583862,9.86278534250809,9.85810831453835,9.85127278108739,9.84337654879534,9.83741719206487,0.916024029645611,0.988549376026864
2020Q3,8673.66666666667,2.27266666666667,18560.8,0,0,1,0,0,9.0680468946353,0.820953885047602,9.82880710885954,118,8.83902545129794,9.07647749584564,9.13651620569961,9.75604267182947,9.84966474583862,9.86278534250809,9.85810831453835,9.85127278108739,9.84337654879534,0.704581558185609,0.916024029645611
2020Q4,8246.71666666667,2.244,18767.8,0,0,0,1,0,9.01757042031577,0.80825998766045,9.83989791439999,119,9.0680468946353,8.83902545129794,9.07647749584564,9.82880710885954,9.75604267182947,9.84966474583862,9.86278534250809,9.85810831453835,9.85127278108739,0.820953885047602,0.704581558185609
2021Q1,8103.7,2.635,19055.7,1,0,0,0,0,9.00007602648714,0.968883181993326,9.85512154839811,120,9.01757042031577,9.0680468946353,8.83902545129794,9.83989791439999,9.82880710885954,9.75604267182947,9.84966474583862,9.86278534250809,9.85810831453835,0.80825998766045,0.820953885047602
2021Q2,9063.16666666667,3.06033333333333,19368.3,0,1,0,0,0,9.11197385967568,1.11852384249345,9.8713929879651,121,9.00007602648714,9.01757042031577,9.0680468946353,9.85512154839811,9.83989791439999,9.82880710885954,9.75604267182947,9.84966474583862,9.86278534250809,0.968883181993326,0.80825998766045
2021Q3,9407.06666666667,3.25266666666667,19478.9,0,0,1,0,0,9.14921645886793,1.17947517272554,9.87708710742965,122,9.11197385967568,9.00007602648714,9.01757042031577,9.8713929879651,9.85512154839811,9.83989791439999,9.82880710885954,9.75604267182947,9.84966474583862,1.11852384249345,0.968883181993326
2021Q4,9211.9,3.427,19806,0,0,0,1,0,9.12825140547566,1.23168524289247,9.89374020108125,123,9.14921645886793,9.11197385967568,9.00007602648714,9.87708710742965,9.8713929879651,9.85512154839811,9.83989791439999,9.82880710885954,9.75604267182947,1.17947517272554,1.11852384249345
2022Q1,8583.25,3.782,NA,1,0,0,0,0,9.05756790863878,1.33025297023627,NA,124,9.12825140547566,9.14921645886793,9.11197385967568,9.89374020108125,9.87708710742965,9.8713929879651,9.85512154839811,9.83989791439999,9.82880710885954,1.23168524289247,1.17947517272554
